Gene Name,SynH_Exp_BXHU,SynH_Stat1_CUOC,log2change,counts_change,binned,Threshold where |count difference| is,Threshold of 2^n where n is
rbsC,372,847,1.1870593482241671,475,Unchanged,100000,3
rbsA,354,1341,1.9214879718214766,987,Unchanged,100000,3
rbsD,178,276,0.6327910258117713,98,Unchanged,100000,3
kup,1100,2089,0.9253089686550864,989,Unchanged,100000,3
ravA,3473,2132,-0.7039749726229158,-1341,Unchanged,100000,3
viaA,1679,1845,0.13601858601072842,166,Unchanged,100000,3
asnA,9999,1668,-2.583664529386741,-8331,Unchanged,100000,3
asnC,246,265,0.10733404411132155,19,Unchanged,100000,3
mioC,1426,709,-1.008116449204372,-717,Unchanged,100000,3
mnmG,5984,3809,-0.6516978873242968,-2175,Unchanged,100000,3
rsmG,492,515,0.0659141167313407,23,Unchanged,100000,3
atpI,2245,1032,-1.121272474205255,-1213,Unchanged,100000,3
atpB,9110,2765,-1.7201715735673437,-6345,Unchanged,100000,3
atpE,5496,1686,-1.7047774678760177,-3810,Unchanged,100000,3
atpF,13857,5874,-1.2381997812453418,-7983,Unchanged,100000,3
atpH,7853,2508,-1.6467065489612145,-5345,Unchanged,100000,3
atpA,51387,15621,-1.7179166167467441,-35766,Unchanged,100000,3
atpG,16560,4776,-1.7938279311218825,-11784,Unchanged,100000,3
atpD,33969,10488,-1.6954791572393584,-23481,Unchanged,100000,3
atpC,6559,1406,-2.2218792806442558,-5153,Unchanged,100000,3
glmU,7570,2271,-1.7369655941662063,-5299,Unchanged,100000,3
glmS,12007,3506,-1.7759778313677734,-8501,Unchanged,100000,3
pstS,1038,2492,1.2634976246661211,1454,Unchanged,100000,3
pstC,536,1468,1.4535470623854403,932,Unchanged,100000,3
pstA,473,1526,1.6898428734951354,1053,Unchanged,100000,3
pstB,650,1187,0.8688083117260899,537,Unchanged,100000,3
phoU,715,840,0.23244608600037084,125,Unchanged,100000,3
bglG,5,424,6.405992359675837,419,Upregulated,100000,3
bglF,59,1846,4.967543788283933,1787,Upregulated,100000,3
bglB,45,1355,4.9122240399115595,1310,Upregulated,100000,3
bglH,41,1037,4.660648174195142,996,Upregulated,100000,3
yieL,57,1066,4.225101708594434,1009,Upregulated,100000,3
yieK,52,704,3.758991900496205,652,Upregulated,100000,3
cbrC,123,406,1.7228214118459364,283,Unchanged,100000,3
cbrB,41,199,2.279072615925565,158,Unchanged,100000,3
yieH,349,562,0.6873430940112738,213,Unchanged,100000,3
adeP,3864,2057,-0.9095533003108393,-1807,Unchanged,100000,3
yieF,2244,796,-1.495232340065144,-1448,Unchanged,100000,3
yieE,1616,1097,-0.5588636723486019,-519,Unchanged,100000,3
yidZ,274,1110,2.0183118782769416,836,Unchanged,100000,3
mdtL,89,1617,4.183370532507264,1528,Upregulated,100000,3
tnaB,83,1333,4.005421633742048,1250,Upregulated,100000,3
tnaA,470,1770,1.9130166984053603,1300,Unchanged,100000,3
tnaC,1,1,0.0,0,Unchanged,100000,3
mnmE,1854,3190,0.7829151800267009,1336,Unchanged,100000,3
yidC,10512,5470,-0.9424244426424108,-5042,Unchanged,100000,3
rnpA,2093,1162,-0.8489622428511804,-931,Unchanged,100000,3
rpmH,189,26,-2.8618027060799807,-163,Unchanged,100000,3
dnaA,5764,6098,0.08126581483500073,334,Unchanged,100000,3
dnaN,3270,3696,0.17667412103061272,426,Unchanged,100000,3
recF,909,2547,1.4864467600800875,1638,Unchanged,100000,3
gyrB,7976,8286,0.05501041058101118,310,Unchanged,100000,3
yidB,364,505,0.4723449374404608,141,Unchanged,100000,3
yidA,1879,1853,-0.020102185392789726,-26,Unchanged,100000,3
yidX,161,616,1.9358696625802845,455,Unchanged,100000,3
dgoK,141,1492,3.4034804678564443,1351,Upregulated,100000,3
dgoT,128,2796,4.449148645375437,2668,Upregulated,100000,3
cbrA,60,1845,4.94251450533924,1785,Upregulated,100000,3
yidR,743,2342,1.656306959962619,1599,Unchanged,100000,3
yidQ,507,566,0.15881630582854173,59,Unchanged,100000,3
ibpA,1901,1915,0.010585860163767334,14,Unchanged,100000,3
ibpB,1602,1879,0.2300909190113455,277,Unchanged,100000,3
yidE,1562,3542,1.181169758609935,1980,Unchanged,100000,3
yidP,33,1110,5.0719498418790145,1077,Upregulated,100000,3
glvC,49,3064,5.966490737809749,3015,Upregulated,100000,3
yidL,84,792,3.237039197300849,708,Upregulated,100000,3
yidK,33,3442,6.70463726268175,3409,Upregulated,100000,3
yidJ,85,2930,5.1072940131719085,2845,Upregulated,100000,3
yidI,157,881,2.4883774600287865,724,Unchanged,100000,3
yidH,104,569,2.4518451241654895,465,Unchanged,100000,3
yidG,69,634,3.199814573361238,565,Upregulated,100000,3
yidF,118,977,3.049571702606544,859,Upregulated,100000,3
emrD,362,2620,2.8555052093416076,2258,Unchanged,100000,3
ivbL,2,1,-1.0,-1,Unchanged,100000,3
ilvB,2579,4890,0.923022692050382,2311,Unchanged,100000,3
ilvN,261,440,0.7534537169547751,179,Unchanged,100000,3
uhpA,1530,1855,0.2778875339281514,325,Unchanged,100000,3
uhpB,725,3971,2.4534494606221715,3246,Unchanged,100000,3
uhpC,293,2916,3.3150181499046893,2623,Upregulated,100000,3
uhpT,121,2792,4.528219988935057,2671,Upregulated,100000,3
adeD,284,3768,3.729836130108101,3484,Upregulated,100000,3
adeQ,29,2189,6.238075244053374,2160,Upregulated,100000,3
yicN,133,757,2.508867054484542,624,Unchanged,100000,3
nepI,74,2570,5.1180992784522905,2496,Upregulated,100000,3
nlpA,741,1189,0.682203267439822,448,Unchanged,100000,3
yicL,776,1500,0.9508339431961156,724,Unchanged,100000,3
setC,33,1329,5.3317312699177215,1296,Upregulated,100000,3
yicJ,417,2121,2.3466253320858916,1704,Unchanged,100000,3
yicI,1128,3650,1.6941293962559485,2522,Unchanged,100000,3
yicH,2902,3471,0.25830384576190163,569,Unchanged,100000,3
xanP,2237,4150,0.8915460800625307,1913,Unchanged,100000,3
gltS,1632,2468,0.5967013371779223,836,Unchanged,100000,3
recG,2589,3699,0.514740335223884,1110,Unchanged,100000,3
trmH,1288,1093,-0.23683919244271237,-195,Unchanged,100000,3
spoT,8066,4697,-0.7801138121480885,-3369,Unchanged,100000,3
rpoZ,1832,499,-1.8763077827596835,-1333,Unchanged,100000,3
gmk,1941,875,-1.1494451959939727,-1066,Unchanged,100000,3
ligB,164,2345,3.837820202784655,2181,Upregulated,100000,3
yicG,59,579,3.294776488627395,520,Upregulated,100000,3
dinD,187,612,1.7104933828050153,425,Unchanged,100000,3
yicC,2695,1634,-0.7218772894941843,-1061,Unchanged,100000,3
rph,1482,1167,-0.3447408865984856,-315,Unchanged,100000,3
pyrE,218,712,1.7075491061894714,494,Unchanged,100000,3
slmA,1552,783,-0.9870443448960871,-769,Unchanged,100000,3
dut,2074,802,-1.3707417523583054,-1272,Unchanged,100000,3
dfp,1410,2259,0.6799891081069284,849,Unchanged,100000,3
yicR,125,535,2.097610796626422,410,Unchanged,100000,3
rpmB,4413,578,-2.9326183494753075,-3835,Unchanged,100000,3
rpmG,394,33,-3.5776577000979226,-361,Downregulated,100000,3
mutM,346,964,1.4782611085932371,618,Unchanged,100000,3
coaD,486,455,-0.09508976851972227,-31,Unchanged,100000,3
waaA,1954,1881,-0.0549306184451902,-73,Unchanged,100000,3
waaQ,1321,1036,-0.3506064635602737,-285,Unchanged,100000,3
waaG,1122,1171,0.06166839989242229,49,Unchanged,100000,3
waaP,522,600,0.2009126939259963,78,Unchanged,100000,3
waaS,596,124,-2.2649722100752863,-472,Unchanged,100000,3
waaB,819,655,-0.3223685452161959,-164,Unchanged,100000,3
waaO,758,478,-0.6651872301903431,-280,Unchanged,100000,3
waaJ,573,241,-1.2495019925269433,-332,Unchanged,100000,3
waaY,324,199,-0.703225382340976,-125,Unchanged,100000,3
waaZ,462,191,-1.2743202133803089,-271,Unchanged,100000,3
waaU,601,230,-1.3857311297668102,-371,Unchanged,100000,3
waaL,965,267,-1.8536892004678887,-698,Unchanged,100000,3
waaC,1000,1429,0.5150059164337295,429,Unchanged,100000,3
waaF,2318,1918,-0.273277845988341,-400,Unchanged,100000,3
rfaD,5066,2415,-1.0688238879893655,-2651,Unchanged,100000,3
htrL,436,534,0.29251160691062766,98,Unchanged,100000,3
kbl,2767,2368,-0.2246535629810049,-399,Unchanged,100000,3
tdh,2485,1837,-0.43589422533829897,-648,Unchanged,100000,3
waaH,48,1252,4.705056346211462,1204,Upregulated,100000,3
yibQ,874,1777,1.02373849652808,903,Unchanged,100000,3
envC,2596,2798,0.10810557916561489,202,Unchanged,100000,3
gpmM,25148,9653,-1.3813943842068739,-15495,Unchanged,100000,3
yibN,1884,721,-1.3857278003719606,-1163,Unchanged,100000,3
grxC,501,377,-0.4102460799265441,-124,Unchanged,100000,3
secB,4683,1272,-1.8803343674147095,-3411,Unchanged,100000,3
gpsA,6796,3582,-0.9239205151982594,-3214,Unchanged,100000,3
cysE,2197,2354,0.09957945061516768,157,Unchanged,100000,3
trmL,404,793,0.9729655729521837,389,Unchanged,100000,3
lldD,149,2275,3.9324823095112595,2126,Upregulated,100000,3
lldR,36,1328,5.205114429904612,1292,Upregulated,100000,3
lldP,71,2903,5.35358173712198,2832,Upregulated,100000,3
yibL,587,565,-0.05510963580750217,-22,Unchanged,100000,3
mtlR,485,1057,1.123918724308193,572,Unchanged,100000,3
mtlD,2605,3431,0.39734575339178413,826,Unchanged,100000,3
mtlA,2167,4386,1.0172066585799198,2219,Unchanged,100000,3
yibI,10,368,5.20163386116965,358,Upregulated,100000,3
yibH,98,2041,4.380350622917511,1943,Upregulated,100000,3
yibG,16,49,1.6147098441152081,33,Unchanged,100000,3
yibJ,130,1063,3.03155806850265,933,Upregulated,100000,3
yibA,450,424,-0.08586073665383794,-26,Unchanged,100000,3
rhsA,366,10019,4.774751061072336,9653,Upregulated,100000,3
yibF,208,1199,2.5271762252731316,991,Unchanged,100000,3
selA,1966,3509,0.835796626061586,1543,Unchanged,100000,3
selB,3610,4915,0.4451925794534096,1305,Unchanged,100000,3
yiaY,28,1916,6.096526923678576,1888,Upregulated,100000,3
aldB,438,3256,2.8940979246650738,2818,Unchanged,100000,3
yiaW,9,268,4.89616418901546,259,Upregulated,100000,3
yiaV,35,2012,5.845131572860561,1977,Upregulated,100000,3
yiaU,248,1570,2.6623525333921143,1322,Unchanged,100000,3
yiaT,41,1021,4.638215146259718,980,Upregulated,100000,3
sgbE,76,1240,4.028196891830652,1164,Upregulated,100000,3
sgbU,34,1839,5.7572429231615985,1805,Upregulated,100000,3
sgbH,30,1274,5.408258966647782,1244,Upregulated,100000,3
lyxK,57,3738,6.035160839580416,3681,Upregulated,100000,3
yiaO,19,1897,6.64157644996789,1878,Upregulated,100000,3
yiaN,5,1823,8.510170751151772,1818,Upregulated,100000,3
yiaM,4,369,6.527477006060396,365,Upregulated,100000,3
yiaL,4,501,6.968666793195208,497,Upregulated,100000,3
yiaK,31,1747,5.816467582529884,1716,Upregulated,100000,3
plaR,1332,1498,0.1694435413874888,166,Unchanged,100000,3
ysaA,128,592,2.2094533656289497,464,Unchanged,100000,3
avtA,4799,3973,-0.27250501962809504,-826,Unchanged,100000,3
malS,638,3422,2.423211430724544,2784,Unchanged,100000,3
bax,3282,3500,0.09277968320597837,218,Unchanged,100000,3
xylR,869,1948,1.1645655952679421,1079,Unchanged,100000,3
xylH,947,2923,1.6260134983376677,1976,Unchanged,100000,3
xylG,1210,3135,1.3734583955274444,1925,Unchanged,100000,3
xylF,2117,3345,0.659984941521234,1228,Unchanged,100000,3
xylA,13390,26193,0.9680253467260126,12803,Unchanged,100000,3
xylB,2209,6519,1.5612572565471643,4310,Unchanged,100000,3
yiaB,29,203,2.807354922057604,174,Unchanged,100000,3
yiaA,38,225,2.5658536777734517,187,Unchanged,100000,3
wecH,152,1242,3.0305219447768956,1090,Upregulated,100000,3
glyQ,3658,2820,-0.37535991246256056,-838,Unchanged,100000,3
glyS,11607,7367,-0.6558459868776659,-4240,Unchanged,100000,3
insK,34,542,3.994686200103532,508,Upregulated,100000,3
insJ,54,442,3.033015057227963,388,Upregulated,100000,3
cspA,215,104,-1.0477531314483681,-111,Unchanged,100000,3
yiaG,504,202,-1.3190684407481217,-302,Unchanged,100000,3
yiaF,4325,1494,-1.5335199846222123,-2831,Unchanged,100000,3
ghrB,4650,2724,-0.7715040128706849,-1926,Unchanged,100000,3
yiaD,712,957,0.4266416835196278,245,Unchanged,100000,3
bisC,2467,4695,0.9283674422410138,2228,Unchanged,100000,3
yiaC,184,610,1.7291034763932356,426,Unchanged,100000,3
tag,423,891,1.074767768401972,468,Unchanged,100000,3
yhjY,306,945,1.6267826764157833,639,Unchanged,100000,3
yhjX,239,2161,3.1766165488787586,1922,Upregulated,100000,3
eptB,570,3013,2.4021668485423593,2443,Unchanged,100000,3
dppA,43323,15745,-1.4602393916424727,-27578,Unchanged,100000,3
dppB,4233,3361,-0.33278994601041856,-872,Unchanged,100000,3
dppC,3717,2966,-0.32562009040712725,-751,Unchanged,100000,3
dppD,4792,3524,-0.44341398386837216,-1268,Unchanged,100000,3
dppF,5587,3683,-0.6011924230542905,-1904,Unchanged,100000,3
yhjV,149,2135,3.8408518340456914,1986,Upregulated,100000,3
bcsG,551,3352,2.604897925128194,2801,Unchanged,100000,3
bcsF,22,87,1.983511877211431,65,Unchanged,100000,3
bcsE,1412,3250,1.2026996295319987,1838,Unchanged,100000,3
yhjR,8,50,2.643856189774725,42,Unchanged,100000,3
bcsQ,98,1274,3.700439718141092,1176,Upregulated,100000,3
bcsA,220,6265,4.831739080684563,6045,Upregulated,100000,3
bcsB,286,5746,4.328470940754134,5460,Upregulated,100000,3
bcsZ,122,2522,4.369615222765334,2400,Upregulated,100000,3
bcsC,901,9157,3.3452760114038442,8256,Upregulated,100000,3
pdeK,1176,4903,2.0597767014493207,3727,Unchanged,100000,3
dctA,854,3817,2.1601312115950675,2963,Unchanged,100000,3
yhjJ,1582,3047,0.9456399002136937,1465,Unchanged,100000,3
kdgK,2716,2589,-0.06908851434462052,-127,Unchanged,100000,3
pdeH,154,1466,3.2508828474389104,1312,Upregulated,100000,3
yhjG,561,4057,2.85434062659748,3496,Unchanged,100000,3
yhjE,679,3384,2.3172460888752178,2705,Unchanged,100000,3
yhjD,1063,1813,0.7702373282130534,750,Unchanged,100000,3
rcdB,615,1504,1.2901462514510351,889,Unchanged,100000,3
yhjB,72,636,3.142957953842043,564,Upregulated,100000,3
treF,1655,3234,0.9664884617790815,1579,Unchanged,100000,3
ccp,626,2106,1.7502708740930986,1480,Unchanged,100000,3
gadA,84374,2314,-5.188337728783573,-82060,Downregulated,100000,3
gadX,7380,635,-3.5387923192882305,-6745,Downregulated,100000,3
gadW,1920,597,-1.6853034743437136,-1323,Unchanged,100000,3
mdtF,23634,5264,-2.1666324285999576,-18370,Unchanged,100000,3
mdtE,10863,1846,-2.5569481245515595,-9017,Unchanged,100000,3
gadE,8655,52,-7.378878386112909,-8603,Downregulated,100000,3
hdeD,19860,681,-4.866067014403665,-19179,Downregulated,100000,3
hdeA,47430,300,-7.304693557471008,-47130,Downregulated,100000,3
hdeB,21226,176,-6.914113284587107,-21050,Downregulated,100000,3
yhiD,1758,442,-1.9918167957519726,-1316,Unchanged,100000,3
dctR,778,294,-1.4039540001498274,-484,Unchanged,100000,3
slp,18758,480,-5.288327798153594,-18278,Downregulated,100000,3
insH11,2861,6302,1.1392902566943568,3441,Unchanged,100000,3
yhiS,30,1163,5.276744785864699,1133,Upregulated,100000,3
arsC,73,546,2.9029325820398353,473,Unchanged,100000,3
arsB,114,2219,4.28280393803227,2105,Upregulated,100000,3
arsR,52,495,3.25084499682588,443,Upregulated,100000,3
gor,3774,2762,-0.4503811033423945,-1012,Unchanged,100000,3
rlmJ,707,1402,0.9877042292012244,695,Unchanged,100000,3
prlC,5483,5545,0.01622198675227321,62,Unchanged,100000,3
rsmJ,413,1425,1.786748232520021,1012,Unchanged,100000,3
dtpB,380,2238,2.5581387126454462,1858,Unchanged,100000,3
uspA,13688,2505,-2.4500291564068424,-11183,Unchanged,100000,3
uspB,357,352,-0.020348645391802367,-5,Unchanged,100000,3
pitA,5346,3507,-0.6082224069902658,-1839,Unchanged,100000,3
yhiN,643,2561,1.993816610269521,1918,Unchanged,100000,3
yhiM,3659,1478,-1.3078031461929363,-2181,Unchanged,100000,3
yhiJ,177,922,2.3810173903463405,745,Unchanged,100000,3
yhiI,3338,4509,0.433823555274922,1171,Unchanged,100000,3
rbbA,5282,9113,0.7868417659846224,3831,Unchanged,100000,3
yhhJ,1056,3283,1.6364049152145272,2227,Unchanged,100000,3
yhhI,45,1287,4.837943241891027,1242,Upregulated,100000,3
yhhH,12,43,1.8413022539809418,31,Unchanged,100000,3
rhsB,323,9201,4.832184597294251,8878,Upregulated,100000,3
nikR,249,865,1.7965543904560062,616,Unchanged,100000,3
nikE,172,2038,3.566673581463716,1866,Upregulated,100000,3
nikD,159,1933,3.6037429669268803,1774,Upregulated,100000,3
nikC,118,2243,4.248570855724431,2125,Upregulated,100000,3
nikB,152,2281,3.907523217868552,2129,Upregulated,100000,3
nikA,585,4397,2.9100110027418804,3812,Unchanged,100000,3
acpT,303,1152,1.9267510179693614,849,Unchanged,100000,3
yhhT,245,2363,3.269765974971276,2118,Upregulated,100000,3
yhhS,753,3765,2.321928094887362,3012,Unchanged,100000,3
dcrB,2236,1765,-0.3412520046846474,-471,Unchanged,100000,3
yhhQ,321,1525,2.248164040215308,1204,Unchanged,100000,3
tusA,421,386,-0.12521938579831574,-35,Unchanged,100000,3
zntA,3321,8642,1.3797475080870254,5321,Unchanged,100000,3
yhhN,1888,1916,0.021238796374339088,28,Unchanged,100000,3
yhhM,339,570,0.7496766459157601,231,Unchanged,100000,3
yhhL,50,302,2.594548549550354,252,Unchanged,100000,3
rsmD,412,1156,1.4884251553174606,744,Unchanged,100000,3
ftsY,2698,5500,1.0275412703511169,2802,Unchanged,100000,3
ftsE,1354,2543,0.9093037231151095,1189,Unchanged,100000,3
ftsX,2279,3607,0.6623984985222731,1328,Unchanged,100000,3
rpoH,8677,7277,-0.2538525184568444,-1400,Unchanged,100000,3
livJ,931,5040,2.436570660828485,4109,Unchanged,100000,3
panZ,261,666,1.3514723705013778,405,Unchanged,100000,3
livK,1281,3323,1.375215817350385,2042,Unchanged,100000,3
livH,460,2082,2.178264302355042,1622,Unchanged,100000,3
livM,750,3537,2.2375637183176758,2787,Unchanged,100000,3
livG,384,1971,2.3597495603223297,1587,Unchanged,100000,3
livF,367,1917,2.3849983688249377,1550,Unchanged,100000,3
ugpB,66,3358,5.668992395578576,3292,Upregulated,100000,3
ugpA,14,1800,7.006426269159433,1786,Upregulated,100000,3
ugpE,16,1914,6.902375114486025,1898,Upregulated,100000,3
ugpC,224,3157,3.816983623255381,2933,Upregulated,100000,3
ugpQ,405,1696,2.0661423567912123,1291,Unchanged,100000,3
yhhA,691,681,-0.02103091237618736,-10,Unchanged,100000,3
ggt,726,4134,2.5094969354296968,3408,Unchanged,100000,3
yrhB,29,196,2.756728848987636,167,Unchanged,100000,3
insB6,27,582,4.429987840744816,555,Upregulated,100000,3
insA6,19,138,2.8605969433345835,119,Unchanged,100000,3
yrhA,64,1403,4.454299293619899,1339,Upregulated,100000,3
yhhZ,7,378,5.754887502163468,371,Upregulated,100000,3
yhhY,429,721,0.7490216117412769,292,Unchanged,100000,3
yhhX,2696,2337,-0.20616276239903314,-359,Unchanged,100000,3
yhhW,680,1364,1.0042369928864707,684,Unchanged,100000,3
gntR,1344,2156,0.6818240399737453,812,Unchanged,100000,3
gntK,215,998,2.2147031557478,783,Unchanged,100000,3
yhgN,306,1086,1.8274205451117096,780,Unchanged,100000,3
asd,23151,4703,-2.299421274271237,-18448,Unchanged,100000,3
glgB,28851,8488,-1.7651247633993101,-20363,Unchanged,100000,3
glgX,13428,6106,-1.13694494749077,-7322,Unchanged,100000,3
glgC,8727,4002,-1.1247646299157215,-4725,Unchanged,100000,3
glgA,10568,4664,-1.1800626780463312,-5904,Unchanged,100000,3
glgP,16457,6670,-1.3029426996386781,-9787,Unchanged,100000,3
yzgL,47,115,1.2909011992667379,68,Unchanged,100000,3
glpD,30707,17890,-0.7794141839751701,-12817,Unchanged,100000,3
glpE,324,612,0.9175378398080271,288,Unchanged,100000,3
glpG,1232,2371,0.9444934067871066,1139,Unchanged,100000,3
glpR,657,2284,1.7975973750405132,1627,Unchanged,100000,3
rtcR,143,4617,5.0128686802709765,4474,Upregulated,100000,3
rtcB,370,3291,3.152928850608037,2921,Upregulated,100000,3
malT,10083,14588,0.5328571563069545,4505,Unchanged,100000,3
malP,5521,6437,0.22145886771777157,916,Unchanged,100000,3
malQ,4684,5326,0.18531135270939908,642,Unchanged,100000,3
gntT,1015,3421,1.7529383766953612,2406,Unchanged,100000,3
nfuA,2759,1924,-0.520036657583231,-835,Unchanged,100000,3
yhgH,629,1596,1.3433287293430567,967,Unchanged,100000,3
bioH,668,1764,1.4009305530834684,1096,Unchanged,100000,3
rpnA,177,1433,3.0172173441791483,1256,Upregulated,100000,3
feoC,56,215,1.9408379275318561,159,Unchanged,100000,3
